site_name,site_url,latitude,longitude,elevation_m,active,date_first,date_last
sevmvepj7ambinc,https://phenocam.nau.edu/webcam/sites/sevmvepj7ambinc/,34.38798,-106.52386,1960,True,2024-06-22,2026-03-23
sevmvepj8ambinc,https://phenocam.nau.edu/webcam/sites/sevmvepj8ambinc/,34.38801,-106.52404,1960,True,2024-06-22,2026-03-23
sevmvepj9redamb,https://phenocam.nau.edu/webcam/sites/sevmvepj9redamb/,34.3879,-106.52376,1960,True,2024-06-22,2026-03-23
sevpjrm12,https://phenocam.nau.edu/webcam/sites/sevpjrm12/,34.38615,-106.52621,1905,False,2019-12-10,2023-05-10
sevpjrm13,https://phenocam.nau.edu/webcam/sites/sevpjrm13/,34.38631,-106.52791,1914,False,2018-04-14,2023-05-10
sevpjrm15,https://phenocam.nau.edu/webcam/sites/sevpjrm15/,34.38615,-106.52838,1916,False,2019-12-10,2021-09-04
sevpjrm16,https://phenocam.nau.edu/webcam/sites/sevpjrm16/,34.38577,-106.52897,1922,False,2019-12-10,2021-09-24
sevpjrm17,https://phenocam.nau.edu/webcam/sites/sevpjrm17/,34.38676,-106.52837,1918,False,2019-12-10,2021-08-22
shahariya,https://phenocam.nau.edu/webcam/sites/shahariya/,31.59991,34.83287,240,False,2011-07-01,2013-05-14
shalehillsczo,https://phenocam.nau.edu/webcam/sites/shalehillsczo/,40.6658,-77.9041,310,True,2012-04-18,2026-03-23
shamrock,https://phenocam.nau.edu/webcam/sites/shamrock/,37.3025,-107.48639,2446,False,2005-11-16,2009-06-09
shangqiu,https://phenocam.nau.edu/webcam/sites/shangqiu/,34.5155,115.595,55,False,2018-01-24,2021-12-30
shenandoah,https://phenocam.nau.edu/webcam/sites/shenandoah/,38.6167,-78.35,1037,True,2009-09-14,2026-03-23
sherman,https://phenocam.nau.edu/webcam/sites/sherman/,38.03661,-121.754,-5,False,2014-01-01,2015-05-02
shermanbarn,https://phenocam.nau.edu/webcam/sites/shermanbarn/,38.04,-121.727,-5,False,2018-07-11,2020-07-09
shiningrock,https://phenocam.nau.edu/webcam/sites/shiningrock/,35.39016,-82.77497,1500,False,2000-08-09,2020-06-24
shoallake,https://phenocam.nau.edu/webcam/sites/shoallake/,50.3705,-100.5339,553,True,2023-10-20,2026-03-23
si01pokljuka,https://phenocam.nau.edu/webcam/sites/si01pokljuka/,46.3672,13.9386,1397,False,2022-09-28,2022-10-01
si02trnovski,https://phenocam.nau.edu/webcam/sites/si02trnovski/,45.9986,13.733,827,False,2022-05-13,2023-04-07
si03sezana,https://phenocam.nau.edu/webcam/sites/si03sezana/,45.6708,13.8597,420,False,2022-05-17,2022-12-05
si04brdo,https://phenocam.nau.edu/webcam/sites/si04brdo/,46.2872,14.4,471,False,2022-05-04,2024-05-24
si05kocevska,https://phenocam.nau.edu/webcam/sites/si05kocevska/,45.5366,14.8,705,False,2022-05-20,2022-05-28
si08zasavje,https://phenocam.nau.edu/webcam/sites/si08zasavje/,46.0958,15.0638,927,False,2022-06-23,2022-07-09
si09loskipotok,https://phenocam.nau.edu/webcam/sites/si09loskipotok/,45.6363,14.6336,876,False,,
si10krakovski,https://phenocam.nau.edu/webcam/sites/si10krakovski/,45.8819,15.4163,152,False,2022-06-14,2022-07-08
si11murska,https://phenocam.nau.edu/webcam/sites/si11murska/,46.4969,16.5127,155,False,2022-04-22,2024-03-15
si12pohorjetratice,https://phenocam.nau.edu/webcam/sites/si12pohorjetratice/,46.4633,15.3866,1289,False,2022-07-06,2022-09-17
si97kras1,https://phenocam.nau.edu/webcam/sites/si97kras1/,45.5432,13.9162,529,False,2022-04-01,2022-11-30
si98kras2,https://phenocam.nau.edu/webcam/sites/si98kras2/,45.54281,13.91644,529,False,2022-05-23,2022-10-21
si99gislj,https://phenocam.nau.edu/webcam/sites/si99gislj/,46.0528,14.4802,220,True,2022-12-23,2026-01-15
siikanevabog,https://phenocam.nau.edu/webcam/sites/siikanevabog/,61.8385,24.1703,176,False,2021-05-25,2024-06-05
siikanevabogforest,https://phenocam.nau.edu/webcam/sites/siikanevabogforest/,61.8383,24.172,172,True,2021-05-25,2024-08-11
siikanevabogintermediate,https://phenocam.nau.edu/webcam/sites/siikanevabogintermediate/,61.8384,24.1717,180,False,2021-05-25,2023-11-22
silaslittle,https://phenocam.nau.edu/webcam/sites/silaslittle/,39.9137,-74.596,33,False,2011-03-15,2018-11-10
siljansfors,https://phenocam.nau.edu/webcam/sites/siljansfors/,60.88123,14.38354,240,False,2010-11-19,2014-04-03
siljansfors2,https://phenocam.nau.edu/webcam/sites/siljansfors2/,60.88123,14.38354,240,False,2017-01-10,2024-03-19
siljansfors3,https://phenocam.nau.edu/webcam/sites/siljansfors3/,60.8812,14.3843,240,True,2024-03-21,2026-03-23
silverplains,https://phenocam.nau.edu/webcam/sites/silverplains/,-42.0912,147.0871,868,True,2021-09-01,2026-03-23
silverplainsexpt,https://phenocam.nau.edu/webcam/sites/silverplainsexpt/,-42.0908,147.0875,880,False,2021-10-18,2024-10-10
silversalmonlks,https://phenocam.nau.edu/webcam/sites/silversalmonlks/,59.9737,-152.6713,7,False,2013-07-10,2021-06-07
silverton,https://phenocam.nau.edu/webcam/sites/silverton/,44.9986,-122.6948,347,False,2013-07-22,2022-05-01
sirta,https://phenocam.nau.edu/webcam/sites/sirta/,48.7173,2.2089,156,True,2023-04-26,2026-03-23
siwetland,https://phenocam.nau.edu/webcam/sites/siwetland/,38.0369,-121.7546,-5,False,2016-06-06,2021-09-02
slatefloodplain,https://phenocam.nau.edu/webcam/sites/slatefloodplain/,38.9094,-107.0282,2725,True,2020-07-31,2026-03-20
slovenia1karstgrassland,https://phenocam.nau.edu/webcam/sites/slovenia1karstgrassland/,45.5508,13.9187,437,False,2019-03-28,2020-09-09
slovenia2karstsecforest,https://phenocam.nau.edu/webcam/sites/slovenia2karstsecforest/,45.5432,13.9162,436,True,2019-03-28,2026-03-23
slovenia3moskanjci,https://phenocam.nau.edu/webcam/sites/slovenia3moskanjci/,46.4098,15.9963,212,False,2019-04-03,2022-05-15
smokylook,https://phenocam.nau.edu/webcam/sites/smokylook/,35.63253,-83.94311,801,False,2000-02-11,2022-03-22
smokypurchase,https://phenocam.nau.edu/webcam/sites/smokypurchase/,35.586,-83.0733,1550,False,2003-08-19,2022-03-22
snakerivermn,https://phenocam.nau.edu/webcam/sites/snakerivermn/,46.12056,-93.24467,1181,False,2009-11-18,2021-08-02
snipelake,https://phenocam.nau.edu/webcam/sites/snipelake/,60.6103,-154.3199,706,False,2010-08-12,2020-08-29
snodgrass1,https://phenocam.nau.edu/webcam/sites/snodgrass1/,38.9262,-106.97144,3023,True,2021-06-16,2026-03-23
snodgrass2,https://phenocam.nau.edu/webcam/sites/snodgrass2/,38.9262,-106.97144,3023,True,2021-06-21,2026-03-23
snodgrass3,https://phenocam.nau.edu/webcam/sites/snodgrass3/,38.9284,-106.97812,3141,True,2021-06-23,2026-03-23
snodgrass4,https://phenocam.nau.edu/webcam/sites/snodgrass4/,38.9284,-106.97812,3141,True,2021-06-23,2026-03-23
snodgrass5,https://phenocam.nau.edu/webcam/sites/snodgrass5/,38.92745,-106.97852,3152,True,2021-06-23,2026-03-23
snodgrass6,https://phenocam.nau.edu/webcam/sites/snodgrass6/,38.92745,-106.97852,3152,True,2021-06-23,2026-03-23
snodgrass7,https://phenocam.nau.edu/webcam/sites/snodgrass7/,38.93142,-106.98524,3363,True,2021-06-22,2026-03-23
snodgrass8,https://phenocam.nau.edu/webcam/sites/snodgrass8/,38.93142,-106.98524,3363,True,2021-06-12,2026-03-23
soltis,https://phenocam.nau.edu/webcam/sites/soltis/,10.3827,-84.6209,538,False,2018-07-03,2022-05-29
somo,https://phenocam.nau.edu/webcam/sites/somo/,51.765,10.518,770,True,2023-12-14,2026-03-23
southerngreatplains,https://phenocam.nau.edu/webcam/sites/southerngreatplains/,36.6058,-97.4888,314,True,2012-05-16,2026-03-23
springfieldma,https://phenocam.nau.edu/webcam/sites/springfieldma/,42.13516,-72.58597,56,False,2012-02-21,2019-08-20
spruceA0EMI,https://phenocam.nau.edu/webcam/sites/spruceA0EMI/,47.5049,-93.4541,413,True,2016-03-31,2026-03-23
spruceA0EMT,https://phenocam.nau.edu/webcam/sites/spruceA0EMT/,47.5049,-93.4541,418,True,2014-10-14,2026-03-23
spruceA0P07,https://phenocam.nau.edu/webcam/sites/spruceA0P07/,47.50493,-93.45314,413,True,2016-03-30,2026-03-23
spruceA0P07SH,https://phenocam.nau.edu/webcam/sites/spruceA0P07SH/,47.50493,-93.45314,413,True,2017-11-29,2026-03-23
spruceA0P21,https://phenocam.nau.edu/webcam/sites/spruceA0P21/,47.50625,-93.45275,413,True,2016-03-30,2026-03-23
spruceA0P21SH,https://phenocam.nau.edu/webcam/sites/spruceA0P21SH/,47.50625,-93.45275,413,True,2017-11-29,2026-03-23
spruceinst,https://phenocam.nau.edu/webcam/sites/spruceinst/,47.5049,-93.4541,412,False,2014-05-16,2014-11-24
spruceshrub,https://phenocam.nau.edu/webcam/sites/spruceshrub/,47.5049,-93.4541,412,False,2014-05-15,2014-11-25
spruceT0P06,https://phenocam.nau.edu/webcam/sites/spruceT0P06/,47.5051,-93.4535,410,True,2015-08-23,2026-03-23
spruceT0P06SH,https://phenocam.nau.edu/webcam/sites/spruceT0P06SH/,47.5051,-93.4535,410,True,2017-11-29,2026-03-23
spruceT0P19E,https://phenocam.nau.edu/webcam/sites/spruceT0P19E/,47.5065,-93.4535,410,True,2015-08-23,2026-03-23
spruceT0P19ESH,https://phenocam.nau.edu/webcam/sites/spruceT0P19ESH/,47.5065,-93.4535,410,True,2017-11-29,2026-03-23
spruceT2P11E,https://phenocam.nau.edu/webcam/sites/spruceT2P11E/,47.5053,-93.4527,410,True,2015-08-23,2026-03-23
spruceT2P11ESH,https://phenocam.nau.edu/webcam/sites/spruceT2P11ESH/,47.5053,-93.4527,410,True,2017-11-29,2026-03-23
spruceT2P20,https://phenocam.nau.edu/webcam/sites/spruceT2P20/,47.5064,-93.4532,410,True,2015-08-23,2026-03-23
spruceT2P20SH,https://phenocam.nau.edu/webcam/sites/spruceT2P20SH/,47.5064,-93.4532,410,True,2017-11-29,2026-03-23
spruceT4P04E,https://phenocam.nau.edu/webcam/sites/spruceT4P04E/,47.5052,-93.454,410,True,2015-08-23,2026-03-23
spruceT4P04ESH,https://phenocam.nau.edu/webcam/sites/spruceT4P04ESH/,47.5052,-93.454,410,True,2017-11-29,2026-03-23
spruceT4P13,https://phenocam.nau.edu/webcam/sites/spruceT4P13/,47.5057,-93.453,410,True,2015-08-23,2026-03-23
spruceT4P13SH,https://phenocam.nau.edu/webcam/sites/spruceT4P13SH/,47.5057,-93.453,410,True,2017-11-29,2026-03-23
spruceT6P08,https://phenocam.nau.edu/webcam/sites/spruceT6P08/,47.5056,-93.4539,410,True,2015-08-23,2026-03-23
spruceT6P08SH,https://phenocam.nau.edu/webcam/sites/spruceT6P08SH/,47.5056,-93.4539,410,True,2017-11-29,2026-03-23
spruceT6P16E,https://phenocam.nau.edu/webcam/sites/spruceT6P16E/,47.5061,-93.4532,410,True,2015-08-23,2026-03-23
spruceT6P16ESH,https://phenocam.nau.edu/webcam/sites/spruceT6P16ESH/,47.5061,-93.4532,410,True,2017-11-29,2026-03-23
spruceT9P10E,https://phenocam.nau.edu/webcam/sites/spruceT9P10E/,47.5054,-93.4532,410,True,2015-08-23,2026-03-23
spruceT9P10ESH,https://phenocam.nau.edu/webcam/sites/spruceT9P10ESH/,47.5054,-93.4532,410,True,2017-11-29,2026-03-23
spruceT9P17,https://phenocam.nau.edu/webcam/sites/spruceT9P17/,47.506,-93.4527,410,True,2015-08-23,2026-03-23
spruceT9P17SH,https://phenocam.nau.edu/webcam/sites/spruceT9P17SH/,47.506,-93.4527,410,True,2017-11-29,2026-03-23
sprucetree,https://phenocam.nau.edu/webcam/sites/sprucetree/,47.5049,-93.4541,412,False,2014-05-16,2014-11-25
srg,https://phenocam.nau.edu/webcam/sites/srg/,31.7894,-110.8276,1281,True,2019-09-04,2026-03-23
srm,https://phenocam.nau.edu/webcam/sites/srm/,31.8214,-110.8661,1116,True,2018-07-20,2026-03-23
srm0,https://phenocam.nau.edu/webcam/sites/srm0/,31.8214,-110.8661,1116,False,2015-01-01,2018-10-22
stanislausforage,https://phenocam.nau.edu/webcam/sites/stanislausforage/,37.6994,-121.1367,17,True,2023-03-07,2026-03-23
statenrice1,https://phenocam.nau.edu/webcam/sites/statenrice1/,38.1235,-121.549,-5,True,2021-08-03,2026-02-06
stevensonoaks001,https://phenocam.nau.edu/webcam/sites/stevensonoaks001/,34.4566,-119.2426,247,True,2023-03-23,2026-03-23
stjones,https://phenocam.nau.edu/webcam/sites/stjones/,39.08822,-75.43725,2,True,2015-09-21,2026-03-23
stmarys1apn,https://phenocam.nau.edu/webcam/sites/stmarys1apn/,45.2771,-62.3036,87,True,2024-11-14,2026-03-23
straits,https://phenocam.nau.edu/webcam/sites/straits/,51.1535,-0.8582,109,True,2025-12-02,2026-01-07
strdisturbedforestedpeatland,https://phenocam.nau.edu/webcam/sites/strdisturbedforestedpeatland/,45.2459,-73.6823,47,True,2026-01-13,2026-03-23
summit1,https://phenocam.nau.edu/webcam/sites/summit1/,37.9167,-81.1221,548,True,2021-08-12,2026-03-23
sunflowerjerez1,https://phenocam.nau.edu/webcam/sites/sunflowerjerez1/,36.7455,-6.0033,56,True,2023-09-19,2026-03-23
sweetbriar,https://phenocam.nau.edu/webcam/sites/sweetbriar/,37.57341,-79.08482,242,False,2014-09-09,2024-04-09
sweetbriarclearcut,https://phenocam.nau.edu/webcam/sites/sweetbriarclearcut/,37.5753,-79.0872,242,False,2019-01-09,2024-04-10
sweetbriargrass,https://phenocam.nau.edu/webcam/sites/sweetbriargrass/,37.5605,-79.0884,240,False,2016-03-24,2022-07-06
swisscanopycrane2e,https://phenocam.nau.edu/webcam/sites/swisscanopycrane2e/,47.4386,7.7762,538,True,2020-01-24,2026-03-23
swisscanopycrane2n,https://phenocam.nau.edu/webcam/sites/swisscanopycrane2n/,47.4386,7.7762,538,True,2020-01-24,2026-03-23
swisscanopycrane2s,https://phenocam.nau.edu/webcam/sites/swisscanopycrane2s/,47.4386,7.7762,538,True,2020-01-24,2026-03-23
swisscanopycrane2w,https://phenocam.nau.edu/webcam/sites/swisscanopycrane2w/,47.4386,7.7762,538,True,2020-01-22,2026-03-23
sylvania,https://phenocam.nau.edu/webcam/sites/sylvania/,46.242,-89.348,540,True,2015-07-30,2026-03-23
taosmountain,https://phenocam.nau.edu/webcam/sites/taosmountain/,36.4284,-105.57303,2127,False,2009-07-27,2011-01-13
tapajos,https://phenocam.nau.edu/webcam/sites/tapajos/,-2.85555,-54.959,200,False,2009-04-01,2011-01-06
teddy,https://phenocam.nau.edu/webcam/sites/teddy/,46.89472,-103.3775,853,False,2002-08-20,2019-03-27
templefieldstation1,https://phenocam.nau.edu/webcam/sites/templefieldstation1/,40.1667,-75.1894,105,True,2021-04-08,2026-03-23
templefieldstation2,https://phenocam.nau.edu/webcam/sites/templefieldstation2/,40.1637,-75.1944,99,True,2022-05-05,2024-07-02
testcam,https://phenocam.nau.edu/webcam/sites/testcam/,35.0,-110.0,350,True,2011-06-02,2018-07-03
testcam2,https://phenocam.nau.edu/webcam/sites/testcam2/,45.0,-100.0,,True,,
testcam3,https://phenocam.nau.edu/webcam/sites/testcam3/,35.17962,-111.6049,6983,True,2012-05-16,2026-03-13
testcamnau,https://phenocam.nau.edu/webcam/sites/testcamnau/,35.0,-111.0,,True,2017-11-21,2025-05-22
testcamnau2,https://phenocam.nau.edu/webcam/sites/testcamnau2/,35.0,-111.0,,True,2023-06-20,2023-06-26
tfforest,https://phenocam.nau.edu/webcam/sites/tfforest/,43.1086,-70.9505,23,True,2016-12-08,2026-03-23
thompsonfarm,https://phenocam.nau.edu/webcam/sites/thompsonfarm/,43.1092,-70.9484,20,False,2008-04-22,2016-12-08
thompsonfarm2N,https://phenocam.nau.edu/webcam/sites/thompsonfarm2N/,43.1086,-70.9505,23,False,2009-01-11,2016-12-08
thompsonfarmfluxtower,https://phenocam.nau.edu/webcam/sites/thompsonfarmfluxtower/,43.1084,-70.9519,23,True,2024-07-10,2026-03-23
tidewater,https://phenocam.nau.edu/webcam/sites/tidewater/,35.8504,-76.6501,5,True,2023-04-06,2024-11-22
tidmarshplymouth,https://phenocam.nau.edu/webcam/sites/tidmarshplymouth/,41.9157,-70.5754,9,True,2018-08-16,2026-03-23
tonnersjoheden,https://phenocam.nau.edu/webcam/sites/tonnersjoheden/,56.7142,13.1214,80,False,2003-01-03,2011-09-25
tonnersjoheden2,https://phenocam.nau.edu/webcam/sites/tonnersjoheden2/,56.7142,13.1214,80,True,2017-01-17,2026-03-23
tonzi,https://phenocam.nau.edu/webcam/sites/tonzi/,38.43092,-120.96589,177,True,2011-10-26,2026-03-10
topaz1,https://phenocam.nau.edu/webcam/sites/topaz1/,35.3514,-120.0505,535,False,2023-12-26,2025-12-17
topaz2,https://phenocam.nau.edu/webcam/sites/topaz2/,35.3514,-120.0505,535,True,2023-12-26,2025-12-17
topaz3,https://phenocam.nau.edu/webcam/sites/topaz3/,35.3514,-120.0505,535,True,2023-12-26,2025-12-17
torgnon-ld,https://phenocam.nau.edu/webcam/sites/torgnon-ld/,45.82376,7.56089,2091,False,2010-08-20,2023-01-16
torgnon-nd,https://phenocam.nau.edu/webcam/sites/torgnon-nd/,45.8444,7.5781,2160,True,2009-05-21,2025-03-12
torrepalacio,https://phenocam.nau.edu/webcam/sites/torrepalacio/,36.9905,-6.4426,3,True,2017-03-24,2026-03-23
townsenddemeadow,https://phenocam.nau.edu/webcam/sites/townsenddemeadow/,39.3917,-75.6281,11,True,2020-05-26,2026-03-23
tsubiology,https://phenocam.nau.edu/webcam/sites/tsubiology/,36.1671,-86.8295,164,True,2019-04-20,2025-07-14
tsubiology2,https://phenocam.nau.edu/webcam/sites/tsubiology2/,36.1171,-86.8295,100,True,2020-03-13,2025-07-14
tubberurb,https://phenocam.nau.edu/webcam/sites/tubberurb/,52.51228,13.32785,34,True,2023-06-01,2026-03-23
tuckerprairie,https://phenocam.nau.edu/webcam/sites/tuckerprairie/,38.9491,-91.9952,274,True,2018-10-02,2026-03-22
turkeypointagr,https://phenocam.nau.edu/webcam/sites/turkeypointagr/,42.69467,-80.34875,200,True,2025-05-27,2026-01-20
turkeypointdbf,https://phenocam.nau.edu/webcam/sites/turkeypointdbf/,42.6353,-80.5576,211,True,2012-02-10,2026-03-23
turkeypointenf02,https://phenocam.nau.edu/webcam/sites/turkeypointenf02/,42.6617,-80.5599,194,False,2012-01-13,2024-06-09
turkeypointenf39,https://phenocam.nau.edu/webcam/sites/turkeypointenf39/,42.7102,-80.3573,232,True,2012-01-11,2026-03-23
turkeypointenf74,https://phenocam.nau.edu/webcam/sites/turkeypointenf74/,42.70736,-80.3485,216,True,2012-02-02,2026-03-23
turtleback,https://phenocam.nau.edu/webcam/sites/turtleback/,37.71333,-119.70611,1605,False,2005-10-27,2019-03-27
twitchell,https://phenocam.nau.edu/webcam/sites/twitchell/,38.10873,-121.65302,-5,False,2011-11-16,2017-04-04
twitchellalfalfa,https://phenocam.nau.edu/webcam/sites/twitchellalfalfa/,38.11542,-121.64667,-9,False,2013-05-24,2017-11-30
twitchellalfalfa2,https://phenocam.nau.edu/webcam/sites/twitchellalfalfa2/,38.11542,-121.64667,-9,False,2016-05-17,2018-06-05
twodafo,https://phenocam.nau.edu/webcam/sites/twodafo/,29.1658,-95.829,16,False,2019-07-12,2023-05-12
twolcsh,https://phenocam.nau.edu/webcam/sites/twolcsh/,27.665,-98.2007,216,False,2018-06-27,2019-04-07
tworfaa,https://phenocam.nau.edu/webcam/sites/tworfaa/,31.4777,-96.8882,167,False,2018-04-12,2023-05-25
tworfpr,https://phenocam.nau.edu/webcam/sites/tworfpr/,31.4802,-96.8826,162,True,2018-04-18,2026-03-23
tworfta,https://phenocam.nau.edu/webcam/sites/tworfta/,31.4693,-96.8864,173,False,2018-04-12,2023-12-02
twosfpr,https://phenocam.nau.edu/webcam/sites/twosfpr/,30.6176,-97.2938,157,False,2001-05-09,2024-04-30
twosusm,https://phenocam.nau.edu/webcam/sites/twosusm/,28.7805,-95.6143,0,False,2018-04-20,2020-11-02
twotfpr,https://phenocam.nau.edu/webcam/sites/twotfpr/,30.5327,-96.4252,68,False,2018-04-11,2019-07-04
ucnrsanzaborrego,https://phenocam.nau.edu/webcam/sites/ucnrsanzaborrego/,33.2401,-116.3886,214,True,2019-04-15,2026-02-07
ufona,https://phenocam.nau.edu/webcam/sites/ufona/,27.3836,-81.95086,25,True,2016-03-30,2026-03-23
uiefmaize,https://phenocam.nau.edu/webcam/sites/uiefmaize/,40.06282,-88.19613,224,True,2008-11-05,2025-02-03
uiefmaize2,https://phenocam.nau.edu/webcam/sites/uiefmaize2/,40.0628,-88.1961,224,True,2018-08-08,2026-03-23
uiefmiscanthus,https://phenocam.nau.edu/webcam/sites/uiefmiscanthus/,40.06281,-88.19843,221,True,2008-11-11,2025-11-23
uiefmiscanthus2,https://phenocam.nau.edu/webcam/sites/uiefmiscanthus2/,40.0628,-88.1984,221,True,2018-08-15,2025-12-12
uiefprairie,https://phenocam.nau.edu/webcam/sites/uiefprairie/,40.06462,-88.19847,224,True,2008-10-22,2026-03-23
uiefprairie2,https://phenocam.nau.edu/webcam/sites/uiefprairie2/,40.0637,-88.1973,224,True,2018-08-14,2026-03-23
uiefsorghum,https://phenocam.nau.edu/webcam/sites/uiefsorghum/,40.0065,-88.2032,224,True,2018-08-15,2026-03-23
uiefswitchgrass,https://phenocam.nau.edu/webcam/sites/uiefswitchgrass/,40.06465,-88.19606,224,False,2008-10-20,2024-01-30
uiefswitchgrass2,https://phenocam.nau.edu/webcam/sites/uiefswitchgrass2/,40.0637,-88.1973,224,True,2018-08-15,2026-03-23
umichbiological,https://phenocam.nau.edu/webcam/sites/umichbiological/,45.55984,-84.71382,230,True,2008-08-21,2024-06-10
umichbiological2,https://phenocam.nau.edu/webcam/sites/umichbiological2/,45.5625,-84.6976,240,True,2008-11-24,2026-03-08
unca,https://phenocam.nau.edu/webcam/sites/unca/,35.5951,-82.5515,650,True,2016-08-03,2025-09-16
upperbuffalo,https://phenocam.nau.edu/webcam/sites/upperbuffalo/,35.86373,-93.49322,777,False,2005-11-02,2018-11-05
usdadfrc,https://phenocam.nau.edu/webcam/sites/usdadfrc/,43.3448,-89.7117,957,True,2022-07-07,2026-03-23
usgseros,https://phenocam.nau.edu/webcam/sites/usgseros/,43.7343,-96.6234,448,True,2014-09-04,2026-03-23
usgsreston,https://phenocam.nau.edu/webcam/sites/usgsreston/,38.9471,-77.3676,10,False,2012-03-09,2014-06-16
usmpj,https://phenocam.nau.edu/webcam/sites/usmpj/,34.43845,-106.25436,2126,True,2013-09-20,2026-03-23
usof1,https://phenocam.nau.edu/webcam/sites/usof1/,35.7371,-90.0492,70,False,2017-05-22,2017-11-29
usof2,https://phenocam.nau.edu/webcam/sites/usof2/,35.7406,-90.0489,70,False,2017-05-22,2017-11-29
usof3,https://phenocam.nau.edu/webcam/sites/usof3/,35.7372,-90.0444,70,False,2017-06-22,2018-05-09
usof4,https://phenocam.nau.edu/webcam/sites/usof4/,35.7344,-90.0381,70,False,2018-05-18,2019-07-11
usof5,https://phenocam.nau.edu/webcam/sites/usof5/,35.7297,-90.0406,70,False,2018-05-18,2021-07-28
usof6,https://phenocam.nau.edu/webcam/sites/usof6/,35.7333,-90.0403,70,False,2018-05-18,2021-07-17
usrrcmarsh,https://phenocam.nau.edu/webcam/sites/usrrcmarsh/,37.3344,-77.2065,5,True,2025-10-10,2026-03-23
utepgreenroof,https://phenocam.nau.edu/webcam/sites/utepgreenroof/,31.7686,-106.5039,1190,True,2022-01-13,2026-03-13
utwente1,https://phenocam.nau.edu/webcam/sites/utwente1/,52.24008,6.8501,25,True,2019-06-25,2026-03-23
utwente2,https://phenocam.nau.edu/webcam/sites/utwente2/,52.23747,6.86078,30,True,2019-06-25,2026-03-23
uwmfieldsta,https://phenocam.nau.edu/webcam/sites/uwmfieldsta/,43.38709,-88.0229,265,True,2013-03-14,2026-03-23
vaira,https://phenocam.nau.edu/webcam/sites/vaira/,38.41328,-120.95064,129,True,2009-01-01,2026-03-10
vallesburnedconifer,https://phenocam.nau.edu/webcam/sites/vallesburnedconifer/,35.8884,-106.5321,3043,True,2020-09-21,2026-03-23
vallesmixedconifer,https://phenocam.nau.edu/webcam/sites/vallesmixedconifer/,35.9192,-106.6142,2752,True,2018-12-19,2026-03-23
vallesponderosapine,https://phenocam.nau.edu/webcam/sites/vallesponderosapine/,35.864,-106.5964,2501,True,2020-10-01,2026-03-23
vancouverisland,https://phenocam.nau.edu/webcam/sites/vancouverisland/,49.53624,-124.90199,173,False,2011-11-25,2025-01-12
vancouversaltmarsh,https://phenocam.nau.edu/webcam/sites/vancouversaltmarsh/,49.0888,-122.8954,4,True,2022-06-22,2026-03-23
vandy,https://phenocam.nau.edu/webcam/sites/vandy/,36.1429,-86.7973,169,True,2023-09-14,2026-03-23
vegcardenamixfor,https://phenocam.nau.edu/webcam/sites/vegcardenamixfor/,38.248,-4.2278,462,True,2026-01-20,2026-01-28
vejrumbro,https://phenocam.nau.edu/webcam/sites/vejrumbro/,56.4374,9.5468,4,True,2021-06-15,2026-03-23
vejrumbrowest,https://phenocam.nau.edu/webcam/sites/vejrumbrowest/,56.4374,9.5431,4,True,2022-08-15,2026-03-23
victoria1apn,https://phenocam.nau.edu/webcam/sites/victoria1apn/,46.1393,-60.8556,283,True,2024-11-15,2026-03-23
vincennes,https://phenocam.nau.edu/webcam/sites/vincennes/,48.8347,2.4663,62,True,2024-05-29,2026-03-23
vindeln2,https://phenocam.nau.edu/webcam/sites/vindeln2/,64.2437,19.7673,224,True,2016-05-11,2026-03-23
voulundgaard,https://phenocam.nau.edu/webcam/sites/voulundgaard/,56.0377,9.1609,67,False,2020-03-13,2024-05-06
waahila,https://phenocam.nau.edu/webcam/sites/waahila/,21.3017,-157.8152,55,True,2015-12-11,2026-03-23
wallersorghum,https://phenocam.nau.edu/webcam/sites/wallersorghum/,30.0958,-95.9695,87,False,2022-05-18,2022-12-07
warrenwilson,https://phenocam.nau.edu/webcam/sites/warrenwilson/,35.6069,-82.4421,2198,True,2016-05-18,2026-03-23
wcu,https://phenocam.nau.edu/webcam/sites/wcu/,35.3118,-83.1783,2258,False,2021-09-28,2021-12-05
webbrc,https://phenocam.nau.edu/webcam/sites/webbrc/,38.0766,-121.5958,-6,True,2024-10-10,2026-03-23
webbwl,https://phenocam.nau.edu/webcam/sites/webbwl/,38.0805,-121.6087,-5,True,2024-10-09,2026-03-23
wedgetail,https://phenocam.nau.edu/webcam/sites/wedgetail/,-42.0923,147.08044,871,True,2025-07-01,2026-03-23
weizmannpoplar,https://phenocam.nau.edu/webcam/sites/weizmannpoplar/,31.9702,34.8002,70,True,2025-08-17,2025-09-30
welldrainedloblolly,https://phenocam.nau.edu/webcam/sites/welldrainedloblolly/,33.4902,-79.4172,16,True,2022-08-29,2026-03-23
westedge,https://phenocam.nau.edu/webcam/sites/westedge/,43.1421,-70.9544,90,False,2016-07-05,2016-11-16
westpond,https://phenocam.nau.edu/webcam/sites/westpond/,38.10742,-121.64687,-5,False,2012-07-05,2023-12-26
westpond2,https://phenocam.nau.edu/webcam/sites/westpond2/,38.1074,-121.6469,-5,False,2023-01-18,2024-04-10
wheatdryface1,https://phenocam.nau.edu/webcam/sites/wheatdryface1/,31.9702,34.8002,70,False,2022-12-21,2025-08-17
wheatdryface2,https://phenocam.nau.edu/webcam/sites/wheatdryface2/,31.9702,34.8002,70,True,2022-12-21,2025-11-14
